SMILES_spectra,CAS,Molecular_Formula,Precursor_m/z,Spectrum,Ionization_Mode,Instrument_Type,Collision_Energy,SMILES_tox,Response_Modifier,Response,Response_Unit
'C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','13647-35-3','C20H27NO3','330.2064','53.0386:0.690656 55.0179:0.962206 55.0542:0.727633 67.0542:3.138990 69.0699:0.928301 79.0542:4.107060 81.0334:0.690215 81.0698:1.015908 82.065:0.476746 91.0542:10.844958 93.0698:1.157760 95.0491:0.750809 96.0808:2.342401 103.0543:1.403356 105.0699:15.516943 107.0491:0.670845 107.0857:0.485417 115.0542:6.058382 116.062:1.237828 117.0699:29.811417 118.0647:0.411698 119.0856:25.714365 121.1012:0.392049 124.0393:2.468630 124.0755:0.513664 128.0621:4.189508 129.0698:5.306074 130.0778:14.565230 131.0856:5.623831 133.0647:2.001614 133.1011:1.966518 136.0757:0.820721 138.0552:0.399353 141.0698:1.653023 142.0778:2.490558 143.0856:14.261891 144.081:0.868809 145.1012:52.499001 146.06:0.369563 146.0722:1.815378 146.0964:0.636322 147.0805:7.445498 147.1167:3.607197 153.0697:2.189761 154.0778:1.117153 155.0855:10.975420 156.0814:0.360451 156.0934:2.514969 157.0887:1.239900 157.1013:2.425216 158.0727:6.143564 159.0804:1.048887 159.1167:0.746635 160.1121:8.716364 161.0953:0.400117 165.0698:1.640869 166.0778:1.081881 167.0855:1.906438 168.0809:0.468163 168.0934:1.889537 169.1013:3.368596 170.0965:2.111707 171.0807:1.617575 171.1042:0.851129 171.1169:2.546905 172.1118:1.048005 173.0594:1.932481 173.0837:3.723212 173.0961:6.810102 178.0771:0.397589 179.0858:1.680697 180.0933:0.515148 181.1011:3.383396 182.1092:2.161764 183.0679:1.616590 183.0803:0.815724 183.1167:2.396778 184.0759:0.385597 185.0952:0.350560 187.112:0.490751 188.1071:10.728060 191.0854:0.841297 192.093:2.437018 193.0846:1.765115 193.1009:0.564617 194.0963:0.397192 194.1088:0.411625 195.1167:0.685380 196.0759:0.408641 196.1248:0.616599 197.1325:1.142005 198.0912:1.813085 199.0756:1.219163 200.0705:0.550611 200.107:0.670624 201.0783:0.850702 202.0868:0.466517 206.109:0.582194 207.1169:0.934959 208.1124:0.477554 209.0959:0.445824 210.1038:0.312745 214.0864:0.508358 214.1588:0.371708 215.0943:0.542881 216.102:100.000000 224.1075:0.478318 224.1429:0.307058 228.1378:0.469632 237.1142:0.464268 244.1333:7.930900 252.1384:0.396222 268.1332:0.461990 270.1488:0.896233 290.0961:0.307763 291.0894:0.398412 314.1731:0.367593','positive','LC-ESI-QFT','75','C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','>',15000,'mg/kg'
'C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','13647-35-3','C20H27NO3','330.2064','55.018:0.256157 55.0543:0.252844 65.0386:0.176983 67.0542:1.561969 69.0698:0.265425 79.0542:1.368428 81.0334:0.177315 81.0699:1.037753 82.0649:0.180160 91.0542:2.391653 93.0699:0.369595 95.0492:0.305227 96.0809:1.914439 103.0541:0.227147 105.07:2.356288 107.049:0.342403 107.0858:0.198333 115.0542:1.209226 117.0699:8.811944 119.0493:0.376078 119.0856:6.954627 121.1015:0.271553 124.0393:0.500179 124.0758:0.729484 128.0622:0.477221 129.0699:1.167318 130.0778:1.305260 131.0856:1.909602 133.0649:0.593210 133.1012:1.108731 136.0759:0.890505 138.0552:0.281824 142.0781:0.297371 143.0857:4.356883 145.0651:1.696160 145.1013:20.496845 146.0604:0.353180 146.073:0.250271 146.0968:0.189012 147.0804:2.071717 147.1169:3.313063 153.0698:0.203072 154.0779:0.196816 155.0856:5.607474 156.0935:0.756729 157.089:0.276700 157.1013:1.774686 158.0728:1.427958 159.0806:0.537815 159.117:1.065503 160.112:1.854600 161.0956:0.525076 165.0699:0.389171 166.0779:0.257274 167.0856:0.668271 168.0933:0.374734 169.1011:1.826782 170.0965:0.614515 171.0805:0.887818 171.1038:0.279522 171.1168:2.320101 172.1121:0.780539 173.0599:3.245503 173.0832:0.516314 173.0962:5.424861 175.1118:0.398899 179.0854:0.488451 180.0939:0.211427 181.1016:1.611189 182.1093:1.192389 183.0679:0.284609 183.0807:0.426393 183.1171:2.909416 185.0964:0.193344 185.1329:0.196438 187.1118:0.219389 188.1071:3.020129 191.0855:0.165194 192.0937:0.938911 193.085:1.062242 193.1006:0.388907 194.1095:0.406582 195.117:0.479961 196.0759:0.667381 196.1251:1.084279 197.1328:2.932668 198.0914:0.585089 199.0755:0.206348 199.1119:0.386802 200.1072:0.656423 201.0808:0.269930 201.0909:1.145560 202.0864:0.237780 205.1013:0.208121 206.1089:0.420529 207.1169:1.084325 209.0958:0.161745 209.1329:0.463403 210.1044:0.436340 214.086:0.327996 214.159:0.340260 215.0945:0.377330 216.102:100.000000 224.1078:0.277107 224.1199:0.577391 224.144:0.347414 225.128:0.979204 225.1641:0.592138 228.1021:0.693214 228.1384:0.305771 235.1116:0.159300 235.1486:0.199027 237.115:0.386930 242.1539:0.284745 242.1904:0.284896 244.1334:31.105790 252.1386:0.619201 253.1224:0.486225 253.159:0.339837 268.1341:0.251274 269.1416:0.160538 270.1489:6.882939 286.143:0.401609 290.0975:0.324208 298.1805:3.137937 302.1748:0.240309 314.1738:0.340147 330.2062:0.455856','positive','LC-ESI-QFT','60','C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','>',15000,'mg/kg'
'C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','13647-35-3','C20H27NO3','330.2064','67.0542:1.528034 79.0542:0.866059 81.0698:0.613098 91.0543:2.117874 96.0808:2.846352 105.0697:0.502162 115.0544:0.597945 117.0699:3.097799 119.049:0.584485 119.0855:3.075924 124.0758:1.874191 129.07:0.544202 131.0855:1.056959 133.0648:0.426511 133.1012:1.147909 136.0758:2.263788 143.0858:2.072757 145.0649:1.496719 145.1012:10.386653 146.0599:0.586097 147.0804:1.041107 147.1168:4.676989 155.0855:3.723105 157.1012:2.192483 158.0726:0.775028 159.0806:0.666044 159.1168:1.818657 161.0953:1.000563 169.101:1.954496 171.0801:0.794282 171.1167:3.487331 173.0598:6.640599 173.0961:8.904501 175.1118:0.955804 181.101:1.157040 182.1094:0.442087 183.0806:0.319497 183.1169:5.207617 185.0961:0.425486 185.1326:0.476478 187.1118:0.684533 188.1071:0.496465 192.0932:0.705855 193.0845:2.679898 194.1091:0.677811 195.117:0.710152 196.0761:1.038779 196.125:1.308797 197.1325:7.834276 198.0915:0.380645 199.1116:0.469252 200.1069:0.367462 201.091:8.449995 207.1169:2.939825 209.1331:2.101191 214.0862:1.359952 214.1593:1.104322 216.102:78.572385 224.1197:0.795063 224.1437:0.598124 225.1275:4.349142 225.1639:3.315132 228.1022:0.883783 228.1392:0.691500 235.1123:0.614368 235.1483:1.119524 242.1541:1.345223 242.1907:1.590013 244.1333:100.000000 252.1382:3.694296 253.1224:4.856707 253.1587:4.718215 269.1411:0.622099 270.1489:55.202172 286.144:0.793810 290.0973:0.377374 298.1803:70.895741 302.1752:12.117648 330.2065:36.181427','positive','LC-ESI-QFT','45','C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','>',15000,'mg/kg'
'C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','13647-35-3','C20H27NO3','330.2064','209.1194:14.175842 253.1697:100.000000 286.1601:10.751453 290.0976:18.987278 315.0858:39.196422','positive','LC-ESI-QFT','30','C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','>',15000,'mg/kg'
'C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','13647-35-3','C20H27NO3','330.2064','209.1206:0.230742 253.1702:2.082341 286.1588:0.283112 314.1751:0.224643 315.0865:0.173260 330.2054:100.000000','positive','LC-ESI-QFT','15','C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O','>',15000,'mg/kg'
'C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','NaN','C14H26N4O11P2','NaN','60.0:1.971 86.0:7.96 87.0:6.052 97.0:1.631 104.0:2.844 112.0:3.117 113.0:1.613 125.0:4.722 166.0:5.246 167.0:3.307 183.0:2.182 184.0:100.0 185.0:49.26 264.0:10.39 265.0:5.905','positive','Quattro_QQQ','NaN','C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','',18501,'mg/kg'
'C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','NaN','C14H26N4O11P2','NaN','112.0:1.87 184.0:55.803 185.0:29.763 226.0:3.532 227.0:5.194 246.0:2.625 247.0:2.088 264.0:100.0 265.0:32.954 280.0:1.7 281.0:5.181 360.0:5.027 361.0:7.819 379.0:2.274','positive','Quattro_QQQ','NaN','C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','',18501,'mg/kg'
'C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','NaN','C14H26N4O11P2','NaN','184.0:2.638 185.0:1.498 264.0:3.54 265.0:2.34 360.0:2.523 361.0:5.96 378.0:2.751 379.0:6.744 489.0:2.874 490.0:100.0','positive','Quattro_QQQ','NaN','C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O','',18501,'mg/kg'
'C[N+]1=CC2=C(C=CC3=C2OCO3)C2=C1C1=C(C=C2)C=C2OCOC2=C1','NaN','[C20H14NO4]+','332.09119','117.82425:0.093458 162.39693:0.155763 175.05878:0.124611 176.07195:0.129803 177.05441:0.119418 178.05991:0.103842 178.65575:0.197300 179.06894:0.124611 188.06516:0.093458 189.0666:0.628245 189.0752:0.404984 190.04585:0.093458 190.07217:0.181724 190.32332:0.109034 191.08795:0.202492 191.10078:0.114226 192.07892:0.103842 192.08669:0.109034 201.05222:0.150571 201.05954:0.124611 201.07022:0.140187 201.07758:0.259605 202.00269:0.093458 202.05899:0.218069 202.07361:0.404984 202.40353:0.103842 203.04024:0.103842 203.07079:0.529595 203.07864:0.259605 204.06776:0.181724 204.07803:0.207684 204.08801:0.332295 204.10002:0.114226 205.08618:0.441329 205.99947:0.134995 210.68816:0.119418 211.78625:0.098650 211.85773:0.109034 214.05579:0.103842 214.07448:0.394600 214.09056:0.093458 215.03543:0.119418 215.06001:0.160955 215.07492:1.199377 216.0667:0.202492 216.08038:1.651090 216.08971:0.872274 217.06526:0.145379 217.08987:1.957425 217.83971:0.103842 218.07385:0.176532 218.08961:0.846314 218.09818:2.024922 218.11319:0.399792 219.07751:0.327103 219.0972:0.747664 219.45798:0.103842 220.09625:0.093458 222.56271:0.103842 225.17769:0.098650 227.91563:0.088266 228.04982:0.124611 228.06308:0.119418 228.07979:0.129803 228.08904:0.197300 229.0415:0.088266 229.07997:0.207684 229.57199:0.093458 230.06593:0.347871 231.05937:0.347871 231.07123:0.244029 231.84613:0.088266 232.04562:0.088266 232.07422:0.259605 232.08617:0.264798 233.02121:0.103842 233.06277:0.103842 233.08405:0.944964 233.10448:0.244029 233.5193:0.109034 234.08868:0.109034 236.7881:0.093458 244.05244:0.145379 244.05933:0.321911 244.07767:2.087227 244.09482:0.425753 245.06476:0.093458 245.0751:0.238837 245.0849:0.565940 245.40558:0.103842 246.08937:2.590862 246.10051:1.656282 246.97617:0.171340 247.05899:0.103842 247.07584:0.425753 247.08978:0.820353 247.10117:0.545171 247.10872:0.238837 248.02495:0.103842 248.0665:0.098650 248.09135:0.368640 248.10532:1.048806 248.1424:0.103842 249.11032:0.124611 249.12158:0.134995 254.08136:0.171340 254.75359:0.088266 255.06465:0.093458 255.22386:0.098650 257.08371:0.129803 258.04794:0.103842 258.09885:0.114226 258.78226:0.109034 259.02679:0.134995 259.04562:0.093458 259.06189:0.394600 259.07101:0.295950 260.06195:0.114226 260.08179:0.420561 260.58536:0.150571 260.98672:0.088266 261.07953:1.137072 261.8324:0.129803 262.0654:0.088266 262.07971:0.207684 266.05392:0.103842 272.02982:0.114226 272.05588:0.109034 272.06833:0.192108 272.08057:0.098650 273.05655:0.218069 273.07007:0.088266 274.00067:0.103842 274.03113:0.238837 274.04169:0.088266 274.07111:1.303219 274.08716:10.202492 274.11691:0.140187 275.04562:0.171340 275.06192:0.207684 275.07822:1.043614 275.09528:2.346833 275.11362:0.114226 276.10117:1.941848 276.12289:0.088266 277.04733:0.088266 277.08856:0.088266 277.1037:0.321911 277.46237:0.093458 278.11801:0.088266 279.61499:0.103842 280.4075:0.155763 280.99841:0.103842 284.0701:0.238837 286.0394:0.103842 286.05771:0.093458 287.02722:0.207684 287.04907:0.103842 287.06131:0.228453 287.09055:0.155763 287.78296:0.181724 288.06506:0.726895 288.08057:0.109034 289.04431:0.140187 289.07227:1.323988 291.06723:0.124611 293.14734:0.140187 294.26944:0.093458 297.72003:0.212876 301.06729:0.119418 302.08286:3.914849 303.04861:0.103842 303.06946:0.119418 303.08847:1.329180 303.90878:0.093458 304.04703:0.114226 304.09671:7.699896 304.62158:0.088266 304.75696:0.103842 305.07245:0.218069 305.10071:1.490135 305.56198:0.103842 306.09689:0.124611 310.10678:0.088266 314.06616:0.093458 315.04785:0.119418 316.01355:0.124611 316.05524:0.680166 316.07114:0.093458 316.56491:0.098650 317.03687:0.233645 317.06857:6.858775 318.0697:1.002077 318.08557:0.493250 319.00348:0.124611 320.09525:0.129803 324.76642:0.093458 330.05725:0.482866 330.07346:1.599169 330.08698:0.394600 331.04568:0.088266 331.08359:0.337487 331.40704:0.124611 331.66061:0.176532 331.99054:0.176532 332.0069:0.290758 332.02448:0.223261 332.04333:0.763240 332.05801:0.924195 332.09161:100.000000 332.14111:0.488058 332.15225:0.316719','positive','LC-ESI-QTOF','6V','C[N+]1=CC2=C(C=CC3=C2OCO3)C2=C1C1=C(C=C2)C=C2OCOC2=C1','',1660,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','63.0228:0.174890 65.0386:0.196595 70.0399:1.896828 72.9838:0.496974 84.0556:0.150792 84.9839:0.207507 89.0385:3.559244 96.9839:0.263675 98.9996:3.804411 100.0075:0.222884 108.984:0.327569 117.0699:0.222803 122.9996:19.290097 124.0074:5.807358 126.9944:0.117488 128.0023:0.245407 132.9606:2.435652 144.9604:0.207864 152.0021:0.334441 158.9762:100.000000 162.9711:0.312237 172.9555:6.377076 172.9665:2.196453','positive','LC-ESI-QFT','90','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','70.04:1.713793 72.984:0.102609 89.0385:0.481911 98.9996:0.758769 117.0699:0.200573 122.9997:4.771575 124.0075:1.195778 132.9608:0.484465 152.0024:0.314524 158.9764:100.000000 172.9557:5.572172 172.9662:0.472110 196.0292:0.150234 216.9817:0.472215','positive','LC-ESI-QFT','75','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','70.04:1.813327 84.0556:0.111654 89.0387:0.101972 117.07:0.115563 122.9996:0.599221 124.0075:0.106030 152.0021:0.172636 158.9763:100.000000 172.9557:3.193975 196.029:0.436722 216.9818:1.249994 230.9977:0.802644','positive','LC-ESI-QFT','60','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','70.0399:2.740712 89.0386:0.105372 158.9763:100.000000 172.9555:1.443258 196.0287:0.641002 216.9817:1.853631 230.9974:14.402886 300.0299:0.705280','positive','LC-ESI-QFT','45','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','70.0399:6.894191 158.9762:64.661913 172.9554:0.918836 196.0283:0.421213 216.9817:1.318789 227.0583:0.230400 230.9973:100.000000 300.03:43.720684','positive','LC-ESI-QFT','30','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','60207-31-0','C12H11Cl2N3O2','300.0301','70.0399:1.041095 158.9758:1.798784 172.9565:0.136286 216.9825:0.109805 230.9974:13.768047 300.03:100.000000','positive','LC-ESI-QFT','15','ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1','',308,'mg/kg'
'ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2','57808-66-9','C22H24ClN5O2','424.1546','131.025:1.882204 133.0405:7.926306 165.994:7.269233 167.0017:61.531070 190.0987:1.780421 250.0752:3.193962 424.1549:100.000000','negative','LC-ESI-QFT','35  (nominal)','ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2','',5243,'mg/kg'
'ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2','57808-66-9','C22H24ClN5O2','426.1691','84.0808:0.479573 98.0965:0.390969 119.0604:7.891831 124.1121:0.300649 134.0474:0.258819 147.0552:64.388490 172.063:0.200142 175.0866:100.000000 207.032:0.564252 235.0634:0.927571 252.0898:1.223445 256.1447:0.201686 258.1601:0.413651 292.1215:0.249388 426.1691:72.207180','positive','LC-ESI-QFT','35  (nominal)','ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2','',5243,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','50.0036:3.260037 76.0193:100.000000 77.0033:0.675138 89.0033:3.860706 96.0092:1.241078 104.0142:4.026710 104.9979:0.274435 132.0091:67.513559 167.9858:13.564419','negative','LC-ESI-QFT','90','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','50.0035:0.790660 76.0193:71.144168 77.0033:0.169851 89.0033:2.077985 96.0091:1.030051 104.0143:3.259366 104.9981:0.248251 132.0091:100.000000 167.9857:41.871733','negative','LC-ESI-QFT','75','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','50.0035:0.120012 76.0193:25.088958 89.0033:0.249039 96.0091:0.136674 104.0143:1.044078 132.0091:91.991177 167.9857:100.000000','negative','LC-ESI-QFT','60','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','76.0192:4.080336 104.0142:0.102556 132.009:34.356291 167.9856:100.000000','negative','LC-ESI-QFT','45','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','76.0192:0.237436 132.0091:6.728696 167.9857:100.000000','negative','LC-ESI-QFT','30','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC2=C(NC(=O)O2)C=C1','19932-84-4','C7H4ClNO2','167.9858','76.0193:0.185025 132.0091:6.188383 167.9857:100.000000','negative','LC-ESI-QFT','15','ClC1=CC2=C(NC(=O)O2)C=C1','',1200,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','53.0386:0.612071 63.0229:1.332813 65.0385:2.124341 66.0464:0.764606 70.0399:65.965354 72.9839:0.530235 74.9998:0.366774 77.0386:0.306106 78.0464:0.408608 79.0542:0.221198 82.04:3.822525 83.0478:0.569183 89.0386:21.083008 90.0464:4.479800 91.0542:11.171077 95.0491:2.296571 98.9996:9.587964 102.0464:0.654031 103.0542:6.479819 104.0493:0.251874 104.062:0.607094 105.0448:0.885550 115.0543:2.308237 116.0495:0.564476 116.0621:1.191049 117.0572:0.101331 121.065:0.120556 125.0153:100.000000 127.054:0.367777 128.062:5.347527 129.0573:0.701103 129.0698:1.337860 139.031:0.340696 140.049:0.114738 145.0648:0.738829 149.0153:0.498010 154.0653:0.290154 155.0604:1.092302 155.073:0.126607 215.0855:0.944597','positive','LC-ESI-QFT','90','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','53.0386:0.203946 63.0229:0.369069 65.0385:0.714168 66.0463:0.168495 70.0399:67.118168 77.0385:0.106493 79.0541:0.143492 82.0399:2.516231 83.0478:0.879321 89.0385:7.166746 90.0464:1.141531 91.0542:9.869534 95.0491:0.698982 98.9996:2.755348 102.0463:0.206602 103.0542:5.815667 104.0493:0.333681 104.0621:0.236033 105.0448:0.317098 115.0542:1.155460 116.0495:0.500289 116.062:0.809018 125.0152:100.000000 127.0541:0.216300 128.062:3.419908 129.0574:0.668209 129.0698:2.542251 139.0308:0.958866 145.0648:0.591147 149.0153:0.501986 151.0308:0.132541 154.065:0.179193 155.0604:0.880428 155.0729:0.130847 163.0308:0.346104 215.0854:0.769302 216.0932:0.154827','positive','LC-ESI-QFT','75','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','63.023:0.138364 65.0385:0.280427 70.0399:76.820739 82.04:1.550546 83.0478:1.231850 89.0386:1.794583 90.0463:0.220166 91.0543:9.239112 95.0491:0.139097 98.9996:0.569541 103.0542:3.592441 104.0495:0.416559 104.0621:0.102536 115.0543:0.802116 116.0496:0.381480 116.0621:0.438647 125.0153:100.000000 128.062:1.973742 129.0577:0.407016 129.0698:3.023597 139.0309:1.981671 143.0729:0.161908 145.0649:0.455752 149.0152:0.552055 150.0228:0.125054 151.0311:0.389469 155.0606:0.584444 155.0727:0.183080 156.0808:0.195215 163.0309:1.707012 190.0418:0.177973 215.0854:0.557277 216.0934:0.435938','positive','LC-ESI-QFT','60','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','70.0399:100.000000 82.04:0.687730 83.0478:1.271111 89.0384:0.346881 91.0542:8.387032 98.9995:0.100247 103.0542:0.808269 104.0495:0.716838 115.0543:0.400389 116.0495:0.157545 125.0152:95.618584 128.0619:0.603216 129.0698:2.961995 139.0308:2.491729 143.0729:0.131033 145.0648:0.151678 149.0153:0.443824 151.0309:0.637663 155.0603:0.278864 156.0809:0.526837 163.0308:3.322391 190.0418:1.007781 194.0481:0.325231 215.0857:0.239116 216.0931:0.672746 251.0621:0.101840 268.0884:0.108514 337.1205:0.105039','positive','LC-ESI-QFT','45','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','70.0399:100.000000 83.0477:0.435744 91.0542:3.385291 104.0494:0.448072 125.0152:47.049873 129.0698:0.859532 139.0308:0.619852 151.0308:0.217735 156.0808:0.817004 163.0308:1.549684 190.0416:1.548821 194.0479:5.375742 216.093:0.430524 241.0776:1.102090 251.0632:0.101915 268.0882:0.393751 337.1213:14.520408','positive','LC-ESI-QFT','30','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
'ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','119611-00-6','C19H17ClN4','337.1215','70.0399:13.518510 125.0149:1.784444 190.0419:0.118372 194.048:1.469323 241.0774:0.208754 337.1213:100.000000','positive','LC-ESI-QFT','15','ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1','>',2000,'mg/kg'
